date,timestamp,open,high,low,close,volume
2026-03-26T02:00:00Z,1774490400000,2165.04,2165.9,2143.73,2150.2,4765.176736
2026-03-26T03:00:00Z,1774494000000,2150.01,2155.77,2144.72,2153.35,3513.80691
2026-03-26T04:00:00Z,1774497600000,2153.36,2154.55,2148.02,2149.65,2678.656665
2026-03-26T05:00:00Z,1774501200000,2149.66,2151.37,2113.8,2120.1,13129.253634
2026-03-26T06:00:00Z,1774504800000,2120.01,2125.09,2112.5,2122.35,6094.752599
2026-03-26T07:00:00Z,1774508400000,2122.36,2125.09,2113.18,2123.91,7474.097215
2026-03-26T08:00:00Z,1774512000000,2123.9,2127.27,2113.84,2119.98,4346.891927
2026-03-26T09:00:00Z,1774515600000,2119.85,2122.67,2075.0,2082.81,17255.616853
2026-03-26T10:00:00Z,1774519200000,2082.82,2083.89,2073.06,2078.84,5346.846596
2026-03-26T11:00:00Z,1774522800000,2078.84,2081.55,2063.08,2068.75,6433.495399
2026-03-26T12:00:00Z,1774526400000,2068.76,2075.76,2066.01,2073.67,4538.51401
2026-03-26T13:00:00Z,1774530000000,2073.65,2094.0,2070.07,2081.33,10244.618991
2026-03-26T14:00:00Z,1774533600000,2081.21,2085.98,2067.21,2076.3,5857.287965
2026-03-26T15:00:00Z,1774537200000,2076.25,2077.34,2051.71,2070.46,9500.680899
2026-03-26T16:00:00Z,1774540800000,2070.44,2071.14,2060.0,2060.95,2793.901798
2026-03-26T17:00:00Z,1774544400000,2060.95,2070.95,2045.0,2049.45,12008.793165
2026-03-26T18:00:00Z,1774548000000,2049.27,2055.86,2034.2,2047.07,9152.204207
2026-03-26T19:00:00Z,1774551600000,2046.99,2054.13,2039.04,2048.74,3672.42649
2026-03-26T20:00:00Z,1774555200000,2048.74,2080.58,2046.34,2065.1,12490.488544
2026-03-26T21:00:00Z,1774558800000,2064.82,2077.04,2060.25,2068.4,2738.744922
2026-03-26T22:00:00Z,1774562400000,2068.4,2073.13,2054.15,2065.68,2789.395774
2026-03-26T23:00:00Z,1774566000000,2065.68,2069.64,2055.94,2060.16,2832.505545
2026-03-27T00:00:00Z,1774569600000,2060.16,2067.88,2056.75,2065.21,2060.992679
2026-03-27T01:00:00Z,1774573200000,2065.21,2074.69,2063.45,2074.26,2385.952911
2026-03-27T02:00:00Z,1774576800000,2074.3,2077.39,2067.13,2068.02,2036.776345
2026-03-27T03:00:00Z,1774580400000,2068.02,2069.09,2059.35,2061.56,1962.829781
2026-03-27T04:00:00Z,1774584000000,2061.6,2062.1,2042.2,2052.95,5505.680173
2026-03-27T05:00:00Z,1774587600000,2053.05,2067.07,2051.92,2061.3,2374.633157
2026-03-27T06:00:00Z,1774591200000,2061.31,2068.0,2058.51,2062.71,1515.235627
2026-03-27T07:00:00Z,1774594800000,2062.71,2073.5,2058.99,2065.97,5830.616908
2026-03-27T08:00:00Z,1774598400000,2065.86,2069.65,2033.57,2047.6,11152.067461
