date,timestamp,open,high,low,close,volume
2026-02-16T16:00:00Z,1771257600000,1956.76,1988.59,1956.28,1974.17,13707.152245
2026-02-16T20:00:00Z,1771272000000,1974.3,2004.39,1971.33,1998.32,13013.643643
2026-02-17T00:00:00Z,1771286400000,1998.32,2008.88,1979.71,1985.85,16382.594344
2026-02-17T04:00:00Z,1771300800000,1985.86,1998.43,1964.67,1985.96,14558.507633
2026-02-17T08:00:00Z,1771315200000,1985.99,1990.9,1961.54,1968.73,12434.582925
2026-02-17T12:00:00Z,1771329600000,1968.72,2002.95,1941.67,1968.75,38524.015562
2026-02-17T16:00:00Z,1771344000000,1968.78,2015.89,1954.06,1998.26,39289.157682
2026-02-17T20:00:00Z,1771358400000,1998.26,2004.38,1987.38,1991.69,11029.974845
2026-02-18T00:00:00Z,1771372800000,1991.8,2000.24,1968.57,1996.67,13876.34196
2026-02-18T04:00:00Z,1771387200000,1996.67,2023.67,1993.24,2017.8,15539.775493
2026-02-18T08:00:00Z,1771401600000,2017.86,2039.0,1976.5,1981.41,26146.113752
2026-02-18T12:00:00Z,1771416000000,1981.41,2010.1,1954.0,1985.46,36424.410099
2026-02-18T16:00:00Z,1771430400000,1985.46,1987.74,1923.44,1941.09,44810.756742
2026-02-18T20:00:00Z,1771444800000,1941.1,1956.7,1935.79,1956.02,14629.705963
2026-02-19T00:00:00Z,1771459200000,1956.06,1975.75,1950.51,1972.35,12204.314313
2026-02-19T04:00:00Z,1771473600000,1972.4,1987.4,1964.25,1981.77,13020.84494
2026-02-19T08:00:00Z,1771488000000,1981.75,1982.48,1948.0,1949.77,15530.332942
2026-02-19T12:00:00Z,1771502400000,1949.67,1956.3,1911.36,1926.53,39828.81617
2026-02-19T16:00:00Z,1771516800000,1926.47,1947.67,1906.2,1941.43,28187.353659
2026-02-19T20:00:00Z,1771531200000,1941.18,1952.54,1934.87,1948.75,11925.242206
2026-02-20T00:00:00Z,1771545600000,1948.83,1964.58,1947.2,1954.9,16104.056255
2026-02-20T04:00:00Z,1771560000000,1954.89,1968.8,1930.86,1960.91,22370.23049
2026-02-20T08:00:00Z,1771574400000,1960.9,1973.46,1940.54,1943.96,18001.293837
2026-02-20T12:00:00Z,1771588800000,1943.97,1980.51,1923.23,1963.97,38505.066163
