date,timestamp,open,high,low,close,volume
2020-07-13T00:00:00Z,1594598400000,242.78,245.33,230.0,239.07,1343624.904542
2020-07-20T00:00:00Z,1595203200000,239.08,319.93,233.99,310.99,3463923.493062
2020-07-27T00:00:00Z,1595808000000,311.01,415.8,306.0,372.53,5673188.0103
2020-08-03T00:00:00Z,1596412800000,372.48,406.92,362.88,390.13,3243808.227697
2020-08-10T00:00:00Z,1597017600000,390.19,444.54,365.92,433.63,2787222.482376
2020-08-17T00:00:00Z,1597622400000,433.63,446.25,380.0,390.61,2105098.908955
2020-08-24T00:00:00Z,1598227200000,390.73,429.8,370.0,428.83,1994401.908917
2020-08-31T00:00:00Z,1598832000000,428.94,488.73,307.35,352.75,5539036.117101
2020-09-07T00:00:00Z,1599436800000,352.7,390.17,323.28,366.39,2466221.496131
2020-09-14T00:00:00Z,1600041600000,366.4,394.0,355.13,370.98,2175860.590154
2020-09-21T00:00:00Z,1600646400000,371.04,376.9,313.28,357.57,2289079.041168
2020-09-28T00:00:00Z,1601251200000,357.56,369.9,334.22,352.37,1402191.309593
2020-10-05T00:00:00Z,1601856000000,352.36,378.4,333.08,374.18,1182956.98917
2020-10-12T00:00:00Z,1602460800000,374.17,394.81,359.72,378.19,1407668.775542
2020-10-19T00:00:00Z,1603065600000,378.19,420.0,364.22,405.04,1134372.564479
2020-10-26T00:00:00Z,1603670400000,404.9,410.61,373.0,393.98,932890.916595
2020-11-02T00:00:00Z,1604275200000,394.1,467.97,367.17,454.98,1342504.712816
2020-11-09T00:00:00Z,1604880000000,454.97,475.0,434.46,444.18,968286.08956
2020-11-16T00:00:00Z,1605484800000,444.22,581.07,442.01,559.47,1324038.686337
2020-11-23T00:00:00Z,1606089600000,559.58,622.1,481.51,576.13,1857587.498297
2020-11-30T00:00:00Z,1606694400000,576.13,636.0,560.56,601.79,1475060.481098
2020-12-07T00:00:00Z,1607299200000,601.89,603.35,530.12,590.95,922282.124439
2020-12-14T00:00:00Z,1607904000000,590.73,676.56,575.71,638.14,1141446.171755
2020-12-21T00:00:00Z,1608508800000,638.01,717.56,547.25,685.2,1549905.783063
2020-12-28T00:00:00Z,1609113600000,684.98,1011.0,681.6,978.6,1275785.820489
2021-01-04T00:00:00Z,1609718400000,978.8,1349.03,885.0,1254.0,2744440.452775
2021-01-11T00:00:00Z,1610323200000,1254.35,1293.39,915.0,1232.16,2670395.810801
2021-01-18T00:00:00Z,1610928000000,1232.17,1438.0,1042.01,1392.2,2281121.792228
2021-01-25T00:00:00Z,1611532800000,1392.5,1475.41,1206.01,1312.96,1947327.240138
2021-02-01T00:00:00Z,1612137600000,1312.73,1762.0,1269.71,1612.27,1309638.106496
2021-02-08T00:00:00Z,1612742400000,1612.31,1871.29,1564.43,1800.5,963639.174194
2021-02-15T00:00:00Z,1613347200000,1801.04,2041.0,1655.0,1933.43,909094.748413
2021-02-22T00:00:00Z,1613952000000,1933.79,1936.89,1292.9,1419.2,1767730.475818
2021-03-01T00:00:00Z,1614556800000,1418.86,1734.0,1409.69,1726.59,1072440.632859
2021-03-08T00:00:00Z,1615161600000,1726.89,1945.4,1664.39,1849.06,867898.501767
2021-03-15T00:00:00Z,1615766400000,1848.54,1891.91,1711.64,1783.5,646213.859751
2021-03-22T00:00:00Z,1616371200000,1783.09,1807.84,1542.85,1687.2,581052.881262
2021-03-29T00:00:00Z,1616976000000,1687.19,2145.16,1677.96,2076.0,645648.140307
2021-04-05T00:00:00Z,1617580800000,2076.01,2199.0,1930.0,2151.18,645979.755748
2021-04-12T00:00:00Z,1618185600000,2151.18,2546.13,1885.0,2235.25,1120579.869892
2021-04-19T00:00:00Z,1618790400000,2235.68,2644.0,2050.56,2320.01,1865723.885782
2021-04-26T00:00:00Z,1619395200000,2319.91,2984.12,2304.09,2948.66,888685.226304
2021-05-03T00:00:00Z,1620000000000,2948.9,3983.0,2948.74,3924.07,1189758.82758
2021-05-10T00:00:00Z,1620604800000,3924.07,4371.96,3339.89,3581.26,1536343.860031
2021-05-17T00:00:00Z,1621209600000,3581.02,3586.31,1728.58,2097.6,3412002.411634
2021-05-24T00:00:00Z,1621814400000,2097.22,2909.68,2079.24,2386.1,1533415.427629
2021-05-31T00:00:00Z,1622419200000,2385.83,2891.0,2272.68,2711.48,1077787.374625
2021-06-07T00:00:00Z,1623024000000,2712.05,2849.0,2256.0,2509.0,923182.440437
2021-06-14T00:00:00Z,1623628800000,2508.99,2639.86,2041.5,2243.7,677947.677221
2021-06-21T00:00:00Z,1624233600000,2243.69,2260.0,1700.0,1982.88,1019491.326235
2021-06-28T00:00:00Z,1624838400000,1982.84,2391.48,1961.27,2322.52,654137.875132
2021-07-05T00:00:00Z,1625443200000,2322.59,2410.82,2047.0,2140.52,609107.605384
2021-07-12T00:00:00Z,1626048000000,2141.49,2168.03,1843.85,1891.15,455122.362332
2021-07-19T00:00:00Z,1626652800000,1891.4,2198.56,1718.29,2190.59,570252.106019
2021-07-26T00:00:00Z,1627257600000,2189.91,2698.0,2151.63,2554.6,705762.955084
2021-08-02T00:00:00Z,1627862400000,2555.2,3190.0,2442.35,3011.22,792278.038191
2021-08-09T00:00:00Z,1628467200000,3011.34,3336.5,2892.29,3308.82,549483.002599
2021-08-16T00:00:00Z,1629072000000,3308.35,3337.0,2950.27,3239.03,482754.496408
2021-08-23T00:00:00Z,1629676800000,3239.03,3377.0,3044.76,3223.63,436531.562486
2021-08-30T00:00:00Z,1630281600000,3223.64,4029.74,3142.74,3950.04,571663.38499
2021-09-06T00:00:00Z,1630886400000,3949.9,3971.37,2991.64,3404.12,780386.201265
2021-09-13T00:00:00Z,1631491200000,3404.12,3677.17,3110.32,3328.06,509438.713905
2021-09-20T00:00:00Z,1632096000000,3328.73,3346.13,2646.33,3059.42,1045983.663078
2021-09-27T00:00:00Z,1632700800000,3059.43,3487.88,2782.13,3418.36,554108.840691
2021-10-04T00:00:00Z,1633305600000,3418.05,3670.0,3275.37,3413.85,552371.51568
2021-10-11T00:00:00Z,1633910400000,3413.66,3971.35,3370.01,3847.91,506457.925582
2021-10-18T00:00:00Z,1634515200000,3847.91,4375.0,3675.43,4082.12,490826.156725
2021-10-25T00:00:00Z,1635120000000,4082.12,4460.0,3886.13,4286.53,590501.089596
2021-11-01T00:00:00Z,1635724800000,4286.79,4668.0,4141.47,4613.54,390517.457726
2021-11-08T00:00:00Z,1636329600000,4613.79,4871.42,4460.0,4627.61,490766.852925
2021-11-15T00:00:00Z,1636934400000,4627.62,4770.0,3958.82,4257.12,531584.214798
2021-11-22T00:00:00Z,1637539200000,4257.86,4553.82,3909.89,4295.58,612784.084731
2021-11-29T00:00:00Z,1638144000000,4295.58,4778.79,3356.56,4196.96,885074.88922
2021-12-06T00:00:00Z,1638748800000,4197.56,4489.31,3834.19,4130.63,698265.403944
2021-12-13T00:00:00Z,1639353600000,4130.02,4143.34,3641.66,3923.92,686126.170837
2021-12-20T00:00:00Z,1639958400000,3923.92,4152.12,3753.64,4062.58,451849.612997
2021-12-27T00:00:00Z,1640563200000,4063.12,4127.12,3583.42,3828.49,430357.060404
2022-01-03T00:00:00Z,1641168000000,3828.01,3900.01,3000.0,3152.06,712609.118317
2022-01-10T00:00:00Z,1641772800000,3152.05,3412.81,2933.0,3346.94,758635.658799
2022-01-17T00:00:00Z,1642377600000,3347.17,3356.99,2298.94,2539.84,1277502.856705
2022-01-24T00:00:00Z,1642982400000,2539.84,2721.7,2158.2,2602.18,1485649.421169
2022-01-31T00:00:00Z,1643587200000,2601.87,3074.65,2476.19,3055.39,782749.71909
2022-02-07T00:00:00Z,1644192000000,3055.4,3283.16,2835.17,2871.09,798974.86109
2022-02-14T00:00:00Z,1644796800000,2871.1,3197.4,2577.0,2621.99,714211.070925
2022-02-21T00:00:00Z,1645401600000,2621.99,2878.76,2302.0,2616.7,1270686.934362
2022-02-28T00:00:00Z,1646006400000,2616.7,3044.6,2533.6,2550.67,803131.636873
2022-03-07T00:00:00Z,1646611200000,2550.68,2773.95,2444.78,2514.8,646121.213439
2022-03-14T00:00:00Z,1647216000000,2514.99,2985.95,2498.89,2861.24,640442.854007
2022-03-21T00:00:00Z,1647820800000,2861.23,3299.38,2831.39,3296.13,519657.659566
2022-03-28T00:00:00Z,1648425600000,3296.09,3579.78,3211.01,3521.89,588562.841488
2022-04-04T00:00:00Z,1649030400000,3522.0,3554.99,3143.01,3202.0,486773.805834
2022-04-11T00:00:00Z,1649635200000,3202.0,3213.33,2949.0,2987.31,546872.691547
2022-04-18T00:00:00Z,1650240000000,2987.3,3180.0,2882.28,2921.46,413911.838592
2022-04-25T00:00:00Z,1650844800000,2921.46,3038.0,2713.42,2825.54,467130.097245
2022-05-02T00:00:00Z,1651449600000,2824.89,2966.32,2482.33,2519.4,664534.465073
2022-05-09T00:00:00Z,1652054400000,2520.08,2531.24,1791.85,2145.6,1956264.059408
2022-05-16T00:00:00Z,1652659200000,2145.59,2145.59,1903.15,2043.05,680376.469151
2022-05-23T00:00:00Z,1653264000000,2043.04,2088.51,1704.43,1813.59,884386.360973
2022-05-30T00:00:00Z,1653868800000,1813.62,2016.0,1736.16,1806.07,660059.622121
2022-06-06T00:00:00Z,1654473600000,1806.14,1920.74,1424.19,1435.3,1013583.38749
2022-06-13T00:00:00Z,1655078400000,1435.19,1455.55,881.0,1128.17,3804388.42241
2022-06-20T00:00:00Z,1655683200000,1128.06,1280.0,1043.34,1198.02,1844905.158404
2022-06-27T00:00:00Z,1656288000000,1198.02,1239.85,997.51,1074.12,1922634.062941
2022-07-04T00:00:00Z,1656892800000,1074.12,1276.8,1045.0,1168.42,1380280.871792
2022-07-11T00:00:00Z,1657497600000,1168.32,1434.0,1006.0,1338.28,1628086.869495
2022-07-18T00:00:00Z,1658102400000,1338.27,1664.7,1335.54,1597.72,2386765.492602
2022-07-25T00:00:00Z,1658707200000,1597.92,1784.2,1355.81,1678.5,1893965.403617
2022-08-01T00:00:00Z,1659312000000,1678.52,1750.0,1558.94,1700.11,1185440.848902
2022-08-08T00:00:00Z,1659916800000,1700.12,2030.49,1656.39,1935.28,1317701.605129
2022-08-15T00:00:00Z,1660521600000,1935.45,2013.95,1523.29,1618.12,1361644.647111
2022-08-22T00:00:00Z,1661126400000,1618.13,1723.0,1423.9,1426.78,1320204.908219
2022-08-29T00:00:00Z,1661731200000,1426.74,1648.88,1422.33,1579.37,1192908.667595
2022-09-05T00:00:00Z,1662336000000,1579.37,1789.36,1485.51,1766.33,1089704.609745
2022-09-12T00:00:00Z,1662940800000,1766.26,1783.4,1322.62,1334.46,1378988.974552
2022-09-19T00:00:00Z,1663545600000,1334.46,1413.51,1218.73,1294.77,1229188.11021
2022-09-26T00:00:00Z,1664150400000,1294.61,1400.23,1252.39,1276.55,954046.206068
2022-10-03T00:00:00Z,1664755200000,1276.7,1383.73,1262.68,1323.22,536028.782476
2022-10-10T00:00:00Z,1665360000000,1323.22,1343.17,1184.36,1305.89,677800.466847
2022-10-17T00:00:00Z,1665964800000,1305.89,1371.57,1252.06,1364.09,481731.871777
2022-10-24T00:00:00Z,1666569600000,1364.1,1664.61,1323.79,1590.48,1576615.647356
2022-10-31T00:00:00Z,1667174400000,1590.49,1678.0,1502.22,1568.3,1073126.13405
2022-11-07T00:00:00Z,1667779200000,1568.3,1608.44,1071.9,1221.91,2361013.600568
2022-11-14T00:00:00Z,1668384000000,1221.78,1290.73,1132.87,1142.64,927352.106144
2022-11-21T00:00:00Z,1668988800000,1142.55,1235.0,1073.35,1194.22,842624.230141
2022-11-28T00:00:00Z,1669593600000,1193.87,1315.0,1151.08,1279.49,700773.335075
2022-12-05T00:00:00Z,1670198400000,1279.52,1305.45,1217.35,1263.37,567521.07005
2022-12-12T00:00:00Z,1670803200000,1263.28,1356.0,1155.71,1182.89,881368.508742
2022-12-19T00:00:00Z,1671408000000,1182.9,1238.69,1150.29,1218.54,554194.148839
2022-12-26T00:00:00Z,1672012800000,1218.55,1233.62,1180.6,1200.43,391907.074942
2023-01-02T00:00:00Z,1672617600000,1200.27,1297.17,1192.9,1290.09,551116.667802
