date,timestamp,open,high,low,close,volume
2026-04-07T10:06:00Z,1775556360000,2123.84,2123.85,2122.01,2122.19,3937.874
2026-04-07T10:07:00Z,1775556420000,2122.18,2123.06,2122.18,2123.05,1488.904
2026-04-07T10:08:00Z,1775556480000,2123.06,2123.5,2122.62,2122.99,1402.513
2026-04-07T10:09:00Z,1775556540000,2122.99,2123.7,2114.57,2120.49,34518.111
2026-04-07T10:10:00Z,1775556600000,2120.5,2120.99,2116.09,2116.74,13921.615
2026-04-07T10:11:00Z,1775556660000,2116.74,2118.79,2115.0,2117.0,6896.241
2026-04-07T10:12:00Z,1775556720000,2117.0,2118.72,2116.33,2118.45,3465.303
2026-04-07T10:13:00Z,1775556780000,2118.45,2118.49,2116.29,2117.45,5895.315
2026-04-07T10:14:00Z,1775556840000,2117.45,2118.4,2116.17,2116.27,2141.606
2026-04-07T10:15:00Z,1775556900000,2116.27,2119.32,2116.27,2118.21,2014.188
2026-04-07T10:16:00Z,1775556960000,2118.21,2118.62,2117.14,2117.97,2547.414
2026-04-07T10:17:00Z,1775557020000,2117.98,2118.68,2117.83,2117.83,915.034
2026-04-07T10:18:00Z,1775557080000,2117.83,2118.31,2117.19,2117.41,1575.613
2026-04-07T10:19:00Z,1775557140000,2117.41,2118.35,2117.28,2118.35,1033.772
2026-04-07T10:20:00Z,1775557200000,2118.35,2123.26,2118.28,2119.83,7517.766
2026-04-07T10:21:00Z,1775557260000,2119.83,2120.3,2119.28,2119.99,1912.064
2026-04-07T10:22:00Z,1775557320000,2119.99,2120.41,2119.68,2120.25,1789.592
2026-04-07T10:23:00Z,1775557380000,2120.25,2120.41,2120.04,2120.31,1216.015
2026-04-07T10:24:00Z,1775557440000,2120.31,2120.59,2120.11,2120.59,551.746
2026-04-07T10:25:00Z,1775557500000,2120.59,2120.59,2107.63,2109.56,28089.387
2026-04-07T10:26:00Z,1775557560000,2109.56,2110.5,2106.41,2106.76,13246.682
2026-04-07T10:27:00Z,1775557620000,2106.75,2106.75,2103.3,2106.25,14269.946
2026-04-07T10:28:00Z,1775557680000,2106.25,2106.99,2103.41,2105.19,10708.597
2026-04-07T10:29:00Z,1775557740000,2105.2,2107.0,2105.0,2105.64,4668.729
2026-04-07T10:30:00Z,1775557800000,2105.64,2107.69,2105.27,2105.76,4733.272
2026-04-07T10:31:00Z,1775557860000,2105.77,2107.14,2105.7,2106.15,3197.469
2026-04-07T10:32:00Z,1775557920000,2106.14,2107.63,2106.14,2106.85,5632.574
2026-04-07T10:33:00Z,1775557980000,2106.85,2106.98,2104.0,2104.27,3925.182
2026-04-07T10:34:00Z,1775558040000,2104.28,2106.23,2103.3,2104.37,5212.184
2026-04-07T10:35:00Z,1775558100000,2104.37,2105.5,2104.36,2105.18,1698.64
2026-04-07T10:36:00Z,1775558160000,2105.19,2105.19,2101.87,2101.87,5794.481
