date,timestamp,open,high,low,close,volume
2026-04-06T18:10:00Z,1775499000000,2134.26,2146.0,2134.1,2141.03,59841.893
2026-04-06T18:15:00Z,1775499300000,2141.04,2142.43,2140.07,2142.2,9533.107
2026-04-06T18:20:00Z,1775499600000,2142.19,2146.0,2140.5,2142.88,14435.282
2026-04-06T18:25:00Z,1775499900000,2142.89,2147.52,2141.52,2145.38,15404.727
2026-04-06T18:30:00Z,1775500200000,2145.38,2146.92,2142.21,2142.62,8849.127
2026-04-06T18:35:00Z,1775500500000,2142.61,2144.0,2141.79,2141.81,5760.449
2026-04-06T18:40:00Z,1775500800000,2141.82,2142.13,2140.3,2141.35,4777.209
2026-04-06T18:45:00Z,1775501100000,2141.35,2143.0,2138.77,2142.18,5214.867
2026-04-06T18:50:00Z,1775501400000,2142.18,2145.1,2141.27,2143.81,6536.096
2026-04-06T18:55:00Z,1775501700000,2143.8,2144.56,2142.88,2143.7,2989.713
2026-04-06T19:00:00Z,1775502000000,2143.71,2143.71,2140.86,2140.98,3945.946
2026-04-06T19:05:00Z,1775502300000,2140.98,2140.99,2134.34,2136.31,16758.289
2026-04-06T19:10:00Z,1775502600000,2136.31,2139.68,2135.06,2138.61,7514.439
2026-04-06T19:15:00Z,1775502900000,2138.6,2140.14,2138.2,2139.67,6576.714
2026-04-06T19:20:00Z,1775503200000,2139.67,2144.3,2139.67,2142.23,7395.537
2026-04-06T19:25:00Z,1775503500000,2142.22,2143.17,2141.53,2142.57,2615.895
2026-04-06T19:30:00Z,1775503800000,2142.57,2144.93,2141.5,2141.5,5846.622
2026-04-06T19:35:00Z,1775504100000,2141.51,2143.94,2141.21,2141.77,3360.108
2026-04-06T19:40:00Z,1775504400000,2141.77,2141.77,2138.01,2140.43,4616.132
2026-04-06T19:45:00Z,1775504700000,2140.43,2141.13,2138.33,2140.36,4245.178
2026-04-06T19:50:00Z,1775505000000,2140.37,2145.0,2138.45,2143.43,14527.02
2026-04-06T19:55:00Z,1775505300000,2143.44,2145.01,2140.15,2143.29,19491.414
2026-04-06T20:00:00Z,1775505600000,2143.3,2143.97,2139.2,2142.43,9090.027
2026-04-06T20:05:00Z,1775505900000,2142.42,2144.28,2141.82,2143.33,3547.126
2026-04-06T20:10:00Z,1775506200000,2143.33,2145.15,2142.16,2144.61,4327.267
2026-04-06T20:15:00Z,1775506500000,2144.6,2148.65,2144.6,2147.0,10797.296
2026-04-06T20:20:00Z,1775506800000,2147.0,2148.01,2146.01,2146.15,4948.575
2026-04-06T20:25:00Z,1775507100000,2146.14,2154.42,2145.78,2151.46,32697.311
2026-04-06T20:30:00Z,1775507400000,2151.46,2151.84,2150.5,2151.0,6564.78
2026-04-06T20:35:00Z,1775507700000,2150.99,2152.63,2150.64,2150.65,3085.399
2026-04-06T20:40:00Z,1775508000000,2150.64,2150.65,2148.84,2149.16,3537.834
2026-04-06T20:45:00Z,1775508300000,2149.15,2150.0,2148.86,2149.07,2499.756
2026-04-06T20:50:00Z,1775508600000,2149.07,2149.07,2146.1,2148.21,6836.826
2026-04-06T20:55:00Z,1775508900000,2148.2,2148.9,2147.42,2147.59,2724.79
2026-04-06T21:00:00Z,1775509200000,2147.58,2147.58,2144.39,2146.77,5565.536
2026-04-06T21:05:00Z,1775509500000,2146.77,2147.53,2145.92,2145.92,1479.408
2026-04-06T21:10:00Z,1775509800000,2145.93,2146.35,2144.0,2145.41,7422.621
2026-04-06T21:15:00Z,1775510100000,2145.41,2145.6,2144.0,2144.37,3442.51
