date,timestamp,open,high,low,close,volume
2026-03-31T15:00:00Z,1774969200000,2045.2,2077.38,2044.58,2053.66,473120.183
2026-03-31T16:00:00Z,1774972800000,2053.66,2108.07,2053.31,2090.41,639259.388
2026-03-31T17:00:00Z,1774976400000,2090.4,2124.51,2087.56,2092.52,660029.276
2026-03-31T18:00:00Z,1774980000000,2092.51,2114.71,2092.45,2098.86,217756.178
2026-03-31T19:00:00Z,1774983600000,2098.85,2103.42,2090.87,2095.68,128520.724
2026-03-31T20:00:00Z,1774987200000,2095.68,2109.48,2095.09,2106.6,99069.806
2026-03-31T21:00:00Z,1774990800000,2106.59,2108.88,2091.8,2101.5,93450.106
2026-03-31T22:00:00Z,1774994400000,2101.49,2103.44,2087.0,2095.7,111988.349
2026-03-31T23:00:00Z,1774998000000,2095.71,2107.93,2091.92,2104.49,107965.119
2026-04-01T00:00:00Z,1775001600000,2104.48,2117.44,2095.6,2113.91,153874.151
2026-04-01T01:00:00Z,1775005200000,2113.92,2115.0,2090.0,2092.01,124528.327
2026-04-01T02:00:00Z,1775008800000,2092.0,2095.48,2081.19,2087.58,134461.873
2026-04-01T03:00:00Z,1775012400000,2087.57,2106.73,2087.57,2101.87,132636.136
2026-04-01T04:00:00Z,1775016000000,2101.87,2115.71,2099.18,2110.39,128311.648
2026-04-01T05:00:00Z,1775019600000,2110.38,2135.6,2105.27,2121.65,281392.904
2026-04-01T06:00:00Z,1775023200000,2121.65,2156.47,2121.61,2150.27,429722.522
2026-04-01T07:00:00Z,1775026800000,2150.27,2157.99,2129.11,2130.13,281799.028
2026-04-01T08:00:00Z,1775030400000,2130.13,2142.76,2124.43,2136.02,233415.099
2026-04-01T09:00:00Z,1775034000000,2136.03,2139.5,2127.06,2135.49,131765.141
2026-04-01T10:00:00Z,1775037600000,2135.5,2136.94,2125.17,2131.58,85696.141
2026-04-01T11:00:00Z,1775041200000,2131.58,2139.0,2129.58,2134.18,95413.439
2026-04-01T12:00:00Z,1775044800000,2134.18,2149.37,2120.84,2129.89,278942.971
2026-04-01T13:00:00Z,1775048400000,2129.89,2134.22,2107.53,2118.58,452244.598
2026-04-01T14:00:00Z,1775052000000,2118.57,2129.84,2112.83,2125.97,202264.277
2026-04-01T15:00:00Z,1775055600000,2125.98,2137.67,2121.0,2133.93,167713.203
2026-04-01T16:00:00Z,1775059200000,2133.93,2152.15,2123.65,2144.99,244868.652
2026-04-01T17:00:00Z,1775062800000,2145.0,2167.2,2132.3,2135.86,354345.495
2026-04-01T18:00:00Z,1775066400000,2135.86,2136.84,2122.23,2128.12,165725.716
2026-04-01T19:00:00Z,1775070000000,2128.13,2144.0,2126.83,2140.24,117558.032
2026-04-01T20:00:00Z,1775073600000,2140.25,2146.78,2129.2,2142.46,103059.41
2026-04-01T21:00:00Z,1775077200000,2142.46,2164.47,2141.81,2155.57,167811.627
2026-04-01T22:00:00Z,1775080800000,2155.56,2157.57,2136.43,2138.74,177213.657
2026-04-01T23:00:00Z,1775084400000,2138.75,2144.84,2133.92,2138.8,81349.759
2026-04-02T00:00:00Z,1775088000000,2138.8,2158.42,2134.58,2154.58,170787.537
2026-04-02T01:00:00Z,1775091600000,2154.58,2154.84,2088.0,2098.56,888468.612
2026-04-02T02:00:00Z,1775095200000,2098.56,2098.56,2062.37,2072.78,512737.807
2026-04-02T03:00:00Z,1775098800000,2072.78,2075.49,2044.0,2054.73,379274.366
2026-04-02T04:00:00Z,1775102400000,2054.73,2057.42,2040.28,2043.49,208664.936
2026-04-02T05:00:00Z,1775106000000,2043.49,2050.42,2037.23,2049.01,219097.339
2026-04-02T06:00:00Z,1775109600000,2049.01,2052.68,2044.09,2048.7,133780.964
2026-04-02T07:00:00Z,1775113200000,2048.69,2055.74,2042.89,2054.8,134215.854
2026-04-02T08:00:00Z,1775116800000,2054.79,2054.79,2044.11,2045.08,92330.732
2026-04-02T09:00:00Z,1775120400000,2045.08,2046.91,2038.19,2042.82,122792.715
2026-04-02T10:00:00Z,1775124000000,2042.82,2043.82,2030.63,2037.68,139424.752
2026-04-02T11:00:00Z,1775127600000,2037.68,2039.3,2022.0,2032.04,181082.252
2026-04-02T12:00:00Z,1775131200000,2032.03,2032.39,2023.08,2025.89,159132.508
2026-04-02T13:00:00Z,1775134800000,2025.9,2041.7,2015.55,2037.69,403349.713
2026-04-02T14:00:00Z,1775138400000,2037.69,2072.0,2031.55,2062.6,641759.488
2026-04-02T15:00:00Z,1775142000000,2062.6,2066.86,2047.17,2058.46,300763.513
2026-04-02T16:00:00Z,1775145600000,2058.45,2076.0,2051.01,2061.94,185961.106
2026-04-02T17:00:00Z,1775149200000,2061.93,2070.97,2042.39,2046.0,231326.733
2026-04-02T18:00:00Z,1775152800000,2046.01,2063.0,2042.18,2057.41,148192.653
2026-04-02T19:00:00Z,1775156400000,2057.42,2065.88,2053.64,2064.39,83003.184
2026-04-02T20:00:00Z,1775160000000,2064.4,2073.41,2059.63,2067.29,136958.848
2026-04-02T21:00:00Z,1775163600000,2067.29,2069.86,2054.85,2062.23,105359.502
2026-04-02T22:00:00Z,1775167200000,2062.23,2063.8,2052.26,2059.08,85078.877
