date,timestamp,open,high,low,close,volume
2026-04-05T02:15:00Z,1775355300000,2053.65,2058.66,2053.65,2057.48,17678.298
2026-04-05T02:30:00Z,1775356200000,2057.48,2059.18,2056.82,2057.47,6600.948
2026-04-05T02:45:00Z,1775357100000,2057.47,2059.2,2057.13,2058.98,6753.808
2026-04-05T03:00:00Z,1775358000000,2058.98,2059.99,2058.29,2059.27,6185.129
2026-04-05T03:15:00Z,1775358900000,2059.27,2059.27,2056.34,2057.27,4438.958
2026-04-05T03:30:00Z,1775359800000,2057.28,2057.28,2054.25,2056.06,7376.858
2026-04-05T03:45:00Z,1775360700000,2056.06,2056.78,2054.76,2055.69,5685.765
2026-04-05T04:00:00Z,1775361600000,2055.69,2055.7,2053.01,2053.64,7261.608
2026-04-05T04:15:00Z,1775362500000,2053.65,2057.19,2053.19,2057.0,8966.189
2026-04-05T04:30:00Z,1775363400000,2057.01,2057.01,2053.83,2054.28,6486.682
2026-04-05T04:45:00Z,1775364300000,2054.28,2055.71,2053.33,2054.25,5537.069
2026-04-05T05:00:00Z,1775365200000,2054.25,2055.88,2053.33,2053.55,7639.038
2026-04-05T05:15:00Z,1775366100000,2053.56,2053.92,2050.08,2051.92,20299.978
2026-04-05T05:30:00Z,1775367000000,2051.93,2052.6,2050.79,2052.22,7740.032
2026-04-05T05:45:00Z,1775367900000,2052.21,2052.63,2046.0,2047.74,34614.867
2026-04-05T06:00:00Z,1775368800000,2047.74,2048.11,2030.27,2031.88,142500.851
2026-04-05T06:15:00Z,1775369700000,2031.88,2036.94,2026.32,2034.24,121008.669
2026-04-05T06:30:00Z,1775370600000,2034.23,2039.19,2033.52,2038.21,40427.034
2026-04-05T06:45:00Z,1775371500000,2038.22,2039.03,2037.02,2037.25,13939.36
2026-04-05T07:00:00Z,1775372400000,2037.24,2041.58,2037.24,2040.64,29938.946
2026-04-05T07:15:00Z,1775373300000,2040.65,2041.58,2037.79,2038.9,24346.042
2026-04-05T07:30:00Z,1775374200000,2038.89,2039.12,2033.01,2035.01,26198.383
2026-04-05T07:45:00Z,1775375100000,2035.02,2037.0,2033.69,2036.0,17101.546
2026-04-05T08:00:00Z,1775376000000,2036.0,2037.8,2034.57,2037.21,10636.746
2026-04-05T08:15:00Z,1775376900000,2037.21,2038.33,2036.09,2036.39,8548.109
2026-04-05T08:30:00Z,1775377800000,2036.4,2038.36,2036.09,2036.5,7078.83
2026-04-05T08:45:00Z,1775378700000,2036.49,2039.04,2036.45,2038.06,8643.237
2026-04-05T09:00:00Z,1775379600000,2038.06,2041.24,2037.72,2039.1,15471.93
2026-04-05T09:15:00Z,1775380500000,2039.11,2043.8,2039.0,2042.83,21412.007
2026-04-05T09:30:00Z,1775381400000,2042.83,2044.71,2041.82,2044.36,15009.007
2026-04-05T09:45:00Z,1775382300000,2044.35,2044.93,2042.9,2043.22,11384.563
2026-04-05T10:00:00Z,1775383200000,2043.23,2044.57,2042.0,2042.22,13090.959
2026-04-05T10:15:00Z,1775384100000,2042.22,2044.12,2041.09,2044.11,10005.826
2026-04-05T10:30:00Z,1775385000000,2044.12,2051.83,2043.36,2046.09,43808.608
2026-04-05T10:45:00Z,1775385900000,2046.09,2046.1,2042.79,2043.65,9489.462
2026-04-05T11:00:00Z,1775386800000,2043.64,2044.88,2041.8,2043.82,11308.801
2026-04-05T11:15:00Z,1775387700000,2043.83,2044.85,2040.5,2041.59,12374.404
2026-04-05T11:30:00Z,1775388600000,2041.6,2042.0,2039.35,2040.25,11503.257
2026-04-05T11:45:00Z,1775389500000,2040.26,2041.52,2039.55,2040.88,5874.016
2026-04-05T12:00:00Z,1775390400000,2040.88,2040.89,2037.08,2037.74,25539.089
2026-04-05T12:15:00Z,1775391300000,2037.74,2039.0,2036.2,2036.31,9117.098
2026-04-05T12:30:00Z,1775392200000,2036.3,2036.85,2020.61,2023.59,176919.95
2026-04-05T12:45:00Z,1775393100000,2023.59,2028.32,2021.69,2026.96,59961.187
2026-04-05T13:00:00Z,1775394000000,2026.95,2029.5,2024.92,2025.38,26449.663
2026-04-05T13:15:00Z,1775394900000,2025.38,2031.85,2024.31,2024.61,32290.164
2026-04-05T13:30:00Z,1775395800000,2024.61,2029.99,2024.3,2028.6,25075.588
2026-04-05T13:45:00Z,1775396700000,2028.59,2036.99,2028.46,2035.44,58191.03
2026-04-05T14:00:00Z,1775397600000,2035.44,2041.06,2033.65,2035.45,71061.048
2026-04-05T14:15:00Z,1775398500000,2035.44,2040.0,2034.2,2038.89,14037.382
2026-04-05T14:30:00Z,1775399400000,2038.9,2042.3,2037.26,2039.66,20183.954
2026-04-05T14:45:00Z,1775400300000,2039.65,2039.79,2036.8,2037.36,11086.992
2026-04-05T15:00:00Z,1775401200000,2037.37,2040.72,2033.07,2039.62,34284.591
2026-04-05T15:15:00Z,1775402100000,2039.62,2063.0,2039.09,2059.97,163099.167
2026-04-05T15:30:00Z,1775403000000,2059.97,2069.25,2052.27,2058.64,143167.475
2026-04-05T15:45:00Z,1775403900000,2058.64,2059.0,2052.01,2053.13,40192.18
2026-04-05T16:00:00Z,1775404800000,2053.12,2057.76,2052.4,2054.67,28291.055
2026-04-05T16:15:00Z,1775405700000,2054.67,2056.74,2053.78,2053.79,13300.964
2026-04-05T16:30:00Z,1775406600000,2053.79,2058.5,2053.01,2055.26,17196.568
2026-04-05T16:45:00Z,1775407500000,2055.26,2055.26,2048.76,2051.24,33125.622
2026-04-05T17:00:00Z,1775408400000,2051.25,2056.2,2047.04,2055.01,26532.023
2026-04-05T17:15:00Z,1775409300000,2055.01,2055.84,2050.69,2055.2,11507.508
2026-04-05T17:30:00Z,1775410200000,2055.2,2059.95,2053.96,2059.86,26305.022
2026-04-05T17:45:00Z,1775411100000,2059.85,2061.45,2057.39,2061.31,51473.024
2026-04-05T18:00:00Z,1775412000000,2061.31,2061.78,2055.84,2057.76,30095.345
2026-04-05T18:15:00Z,1775412900000,2057.76,2058.69,2056.64,2056.77,7836.413
2026-04-05T18:30:00Z,1775413800000,2056.77,2065.96,2056.77,2063.9,30842.156
2026-04-05T18:45:00Z,1775414700000,2063.9,2065.71,2060.59,2061.92,17145.259
2026-04-05T19:00:00Z,1775415600000,2061.92,2062.85,2060.86,2062.13,9429.945
2026-04-05T19:15:00Z,1775416500000,2062.14,2068.88,2061.67,2065.52,28626.74
2026-04-05T19:30:00Z,1775417400000,2065.52,2065.52,2057.36,2057.97,22559.767
2026-04-05T19:45:00Z,1775418300000,2057.98,2061.0,2056.88,2060.99,13666.949
2026-04-05T20:00:00Z,1775419200000,2061.0,2063.31,2060.52,2061.88,10188.638
2026-04-05T20:15:00Z,1775420100000,2061.87,2065.66,2061.87,2064.65,11679.752
2026-04-05T20:30:00Z,1775421000000,2064.65,2074.58,2063.86,2066.24,57304.132
2026-04-05T20:45:00Z,1775421900000,2066.24,2069.65,2065.82,2067.89,12322.675
2026-04-05T21:00:00Z,1775422800000,2067.9,2068.0,2058.05,2059.66,33659.138
2026-04-05T21:15:00Z,1775423700000,2059.66,2061.17,2057.05,2059.47,17748.791
2026-04-05T21:30:00Z,1775424600000,2059.47,2060.0,2055.81,2059.0,12296.893
2026-04-05T21:45:00Z,1775425500000,2058.99,2064.93,2058.07,2059.14,16390.097
2026-04-05T22:00:00Z,1775426400000,2059.15,2066.75,2048.89,2053.86,67864.539
2026-04-05T22:15:00Z,1775427300000,2053.86,2056.0,2048.66,2053.0,27483.409
2026-04-05T22:30:00Z,1775428200000,2052.99,2071.66,2051.8,2069.38,49907.382
2026-04-05T22:45:00Z,1775429100000,2069.37,2087.92,2068.77,2084.99,165408.951
2026-04-05T23:00:00Z,1775430000000,2084.99,2096.78,2081.0,2096.4,131393.859
2026-04-05T23:15:00Z,1775430900000,2096.4,2118.0,2095.99,2107.24,199151.445
2026-04-05T23:30:00Z,1775431800000,2107.23,2123.23,2106.75,2110.32,115659.447
2026-04-05T23:45:00Z,1775432700000,2110.32,2115.51,2107.39,2109.35,40477.664
2026-04-06T00:00:00Z,1775433600000,2109.36,2135.0,2109.36,2118.73,182909.181
2026-04-06T00:15:00Z,1775434500000,2118.73,2124.8,2114.38,2122.15,59750.405
2026-04-06T00:30:00Z,1775435400000,2122.15,2131.28,2119.19,2127.62,65970.95
2026-04-06T00:45:00Z,1775436300000,2127.61,2128.99,2120.5,2121.14,34886.134
2026-04-06T01:00:00Z,1775437200000,2121.15,2123.85,2114.31,2114.96,56237.759
2026-04-06T01:15:00Z,1775438100000,2114.97,2119.38,2111.49,2118.73,48476.242
2026-04-06T01:30:00Z,1775439000000,2118.74,2119.68,2113.45,2114.81,32921.038
2026-04-06T01:45:00Z,1775439900000,2114.81,2118.13,2113.5,2114.3,20146.611
2026-04-06T02:00:00Z,1775440800000,2114.3,2147.73,2113.64,2132.56,133596.413
2026-04-06T02:15:00Z,1775441700000,2132.57,2139.93,2129.27,2134.17,66343.648
2026-04-06T02:30:00Z,1775442600000,2134.17,2140.93,2130.77,2132.93,53463.761
2026-04-06T02:45:00Z,1775443500000,2132.93,2136.74,2131.52,2132.65,25573.821
2026-04-06T03:00:00Z,1775444400000,2132.64,2136.25,2130.25,2130.9,30546.684
2026-04-06T03:15:00Z,1775445300000,2130.9,2136.45,2127.53,2134.61,38262.007
2026-04-06T03:30:00Z,1775446200000,2134.62,2136.33,2129.37,2130.77,18941.018
