date,timestamp,open,high,low,close,volume
2026-04-07T12:06:00Z,1775563560000,68373.1,68444.0,68125.0,68175.0,787.033
2026-04-07T12:07:00Z,1775563620000,68175.0,68191.9,68093.9,68106.9,584.497
2026-04-07T12:08:00Z,1775563680000,68106.9,68118.8,68039.8,68073.2,559.881
2026-04-07T12:09:00Z,1775563740000,68073.2,68157.6,68073.0,68135.0,182.434
2026-04-07T12:10:00Z,1775563800000,68135.0,68160.2,68105.9,68158.0,201.697
2026-04-07T12:11:00Z,1775563860000,68158.1,68229.9,68151.2,68227.6,169.453
2026-04-07T12:12:00Z,1775563920000,68227.5,68305.2,68222.8,68276.9,110.444
2026-04-07T12:13:00Z,1775563980000,68276.9,68276.9,68225.4,68225.4,113.272
2026-04-07T12:14:00Z,1775564040000,68225.5,68246.3,68225.4,68243.0,51.818
2026-04-07T12:15:00Z,1775564100000,68243.0,68243.1,68180.0,68203.3,86.96
2026-04-07T12:16:00Z,1775564160000,68203.4,68204.5,68168.0,68198.4,50.688
2026-04-07T12:17:00Z,1775564220000,68198.4,68226.5,68169.2,68187.3,99.071
2026-04-07T12:18:00Z,1775564280000,68187.3,68291.3,68187.2,68291.2,146.718
2026-04-07T12:19:00Z,1775564340000,68291.2,68351.8,68284.7,68298.4,134.53
2026-04-07T12:20:00Z,1775564400000,68298.3,68307.8,68244.8,68260.0,221.256
2026-04-07T12:21:00Z,1775564460000,68260.1,68321.1,68250.0,68321.1,83.003
2026-04-07T12:22:00Z,1775564520000,68321.0,68394.2,68314.3,68380.0,184.564
2026-04-07T12:23:00Z,1775564580000,68380.1,68380.1,68337.4,68337.5,126.577
2026-04-07T12:24:00Z,1775564640000,68337.5,68433.7,68337.4,68359.2,160.331
2026-04-07T12:25:00Z,1775564700000,68359.1,68384.5,68358.7,68375.5,47.263
2026-04-07T12:26:00Z,1775564760000,68375.4,68386.8,68369.7,68369.8,83.409
2026-04-07T12:27:00Z,1775564820000,68369.7,68384.3,68369.7,68383.1,47.584
2026-04-07T12:28:00Z,1775564880000,68383.1,68383.1,68374.1,68374.1,23.599
2026-04-07T12:29:00Z,1775564940000,68374.1,68399.0,68367.4,68396.9,50.634
2026-04-07T12:30:00Z,1775565000000,68396.9,68434.0,68395.3,68418.8,185.959
2026-04-07T12:31:00Z,1775565060000,68418.9,68442.6,68371.1,68376.2,166.519
2026-04-07T12:32:00Z,1775565120000,68376.1,68376.2,68337.5,68346.6,51.896
2026-04-07T12:33:00Z,1775565180000,68346.4,68346.4,68312.9,68317.4,46.745
2026-04-07T12:34:00Z,1775565240000,68317.4,68336.8,68311.7,68329.1,26.35
2026-04-07T12:35:00Z,1775565300000,68329.1,68350.0,68300.0,68350.0,80.917
2026-04-07T12:36:00Z,1775565360000,68350.0,68376.0,68349.9,68369.1,34.697
2026-04-07T12:37:00Z,1775565420000,68369.1,68385.0,68365.9,68371.0,31.792
2026-04-07T12:38:00Z,1775565480000,68371.1,68388.8,68355.0,68355.1,33.442
2026-04-07T12:39:00Z,1775565540000,68355.1,68380.4,68355.0,68380.3,27.598
2026-04-07T12:40:00Z,1775565600000,68380.4,68403.8,68358.2,68363.2,109.816
2026-04-07T12:41:00Z,1775565660000,68363.3,68373.2,68334.0,68356.2,41.747
2026-04-07T12:42:00Z,1775565720000,68356.3,68356.3,68341.6,68344.9,35.014
2026-04-07T12:43:00Z,1775565780000,68345.0,68345.0,68301.4,68301.5,64.618
2026-04-07T12:44:00Z,1775565840000,68301.4,68307.8,68251.5,68293.5,128.964
2026-04-07T12:45:00Z,1775565900000,68293.6,68293.6,68227.6,68268.5,185.071
